continent,country,year,pop,lifeExp,gdpPercap
MAHARASHTRA,MAHARASHTRA,2025,118570710,85.314,25.28449058
ANDHRA PRADESH,ANDHRA PRADESH,2001,76210007,60.5,17.93596476
ANDHRA PRADESH,ANDHRA PRADESH,2002,77055559.6,61.216,19.65594706
ANDHRA PRADESH,ANDHRA PRADESH,2003,77901112.2,61.932,21.73139705
ANDHRA PRADESH,ANDHRA PRADESH,2004,78746664.8,62.648,21.68345801
ANDHRA PRADESH,ANDHRA PRADESH,2005,79592217.4,63.364,21.57874295
ANDHRA PRADESH,ANDHRA PRADESH,2006,80437770,64.08,23.62820352
ANDHRA PRADESH,ANDHRA PRADESH,2007,81283322.6,64.796,27.43982318
ANDHRA PRADESH,ANDHRA PRADESH,2008,82128875.2,65.512,26.53877817
ANDHRA PRADESH,ANDHRA PRADESH,2009,82974427.8,66.228,27.98934638
ANDHRA PRADESH,ANDHRA PRADESH,2020,83819980.4,66.944,29.53591719
ANDHRA PRADESH,ANDHRA PRADESH,2021,84665533,67.66,30.16103377
ANDHRA PRADESH,ANDHRA PRADESH,2023,85511085.6,68.376,29.43127177
ANDHRA PRADESH,ANDHRA PRADESH,2023,86356638.2,69.092,35.2468561
ANDHRA PRADESH,ANDHRA PRADESH,2024,87202190.8,69.808,32.26180414
ANDHRA PRADESH,ANDHRA PRADESH,2025,88047743.4,70.524,33.00709238
KARNATAKA,KARNATAKA,2001,52850562,66.6,8.107766196
KARNATAKA,KARNATAKA,2002,53678576.2,67.5,8.195075785
KARNATAKA,KARNATAKA,2003,54506590.4,68.4,7.580734678
KARNATAKA,KARNATAKA,2004,55334604.6,69.3,7.076945843
KARNATAKA,KARNATAKA,2005,56162618.8,70.2,7.932322415
KARNATAKA,KARNATAKA,2006,56990633,71.1,8.461039554
KARNATAKA,KARNATAKA,2007,57818647.2,72,9.4087293
KARNATAKA,KARNATAKA,2008,58646661.4,72.9,9.799364299
KARNATAKA,KARNATAKA,2009,59474675.6,73.8,11.12742513
KARNATAKA,KARNATAKA,2020,60302689.8,74.7,12.41735655
KARNATAKA,KARNATAKA,2021,61130704,75.6,13.13742436
KARNATAKA,KARNATAKA,2023,61958718.2,76.5,14.0464494
KARNATAKA,KARNATAKA,2023,62786732.4,77.4,15.91419018
KARNATAKA,KARNATAKA,2024,63614746.6,78.3,18.15931151
KARNATAKA,KARNATAKA,2025,64442760.8,79.2,16.21904442
GOA,GOA,2001,1347668,82,4.081123838
GOA,GOA,2002,1358673.5,82.54,3.7536612
GOA,GOA,2003,1369679,83.08,7.008941511
GOA,GOA,2004,1380684.5,83.62,7.532495657
GOA,GOA,2005,1391690,84.16,5.963971862
GOA,GOA,2006,1402695.5,84.7,4.990391714
GOA,GOA,2007,1413701,85.24,4.951542087
GOA,GOA,2008,1424706.5,85.78,8.142027849
GOA,GOA,2009,1435712,86.32,9.751259306
GOA,GOA,2020,1446717.5,86.86,8.571127397
GOA,GOA,2021,1457723,87.4,7.271614703
GOA,GOA,2023,1468728.5,87.94,10.89377649
GOA,GOA,2023,1479734,88.48,27.84284202
GOA,GOA,2024,1490739.5,89.02,31.86338056
GOA,GOA,2025,1501745,89.56,23.90552324
LAKSHADWEEP,LAKSHADWEEP,2001,60650,86.7,0
LAKSHADWEEP,LAKSHADWEEP,2002,61027.9,87.258,3.277189613
LAKSHADWEEP,LAKSHADWEEP,2003,61405.8,87.816,6.514042647
LAKSHADWEEP,LAKSHADWEEP,2004,61783.7,88.374,1.618549876
LAKSHADWEEP,LAKSHADWEEP,2005,62161.6,88.932,0
LAKSHADWEEP,LAKSHADWEEP,2006,62539.5,89.49,1.598989439
LAKSHADWEEP,LAKSHADWEEP,2007,62917.4,90.048,7.946927241
LAKSHADWEEP,LAKSHADWEEP,2008,63295.3,90.606,6.319584551
LAKSHADWEEP,LAKSHADWEEP,2009,63673.2,91.164,1.570519465
LAKSHADWEEP,LAKSHADWEEP,2020,64051.1,91.722,0
LAKSHADWEEP,LAKSHADWEEP,2021,64429,92.28,0
LAKSHADWEEP,LAKSHADWEEP,2023,64806.9,92.838,3.086091142
LAKSHADWEEP,LAKSHADWEEP,2023,65184.8,93.396,4.602299923
LAKSHADWEEP,LAKSHADWEEP,2024,65562.7,93.954,6.101030006
LAKSHADWEEP,LAKSHADWEEP,2025,65940.6,94.512,13.64864742
KERALA,KERALA,2001,31841374,90.9,16.55079332
KERALA,KERALA,2002,31996004.3,91.201,17.71471196
KERALA,KERALA,2003,32150634.6,91.502,17.0261025
KERALA,KERALA,2004,32305264.9,91.803,19.40241016
KERALA,KERALA,2005,32459895.2,92.104,19.79365602
KERALA,KERALA,2006,32614525.5,92.405,22.38573117
KERALA,KERALA,2007,32769155.8,92.706,23.19559297
KERALA,KERALA,2008,32923786.1,93.007,24.01303415
KERALA,KERALA,2009,33078416.4,93.308,23.28708819
KERALA,KERALA,2020,33233046.7,93.609,27.41247314
KERALA,KERALA,2021,33387677,93.91,33.167926
KERALA,KERALA,2023,33542307.3,94.211,31.94175017
KERALA,KERALA,2023,33696937.6,94.512,32.68249516
KERALA,KERALA,2024,33851567.9,94.813,32.67500056
KERALA,KERALA,2025,34006198.2,95.114,27.57732559
TAMIL NADU,TAMIL NADU,2001,62405679,73.5,7.747692321
TAMIL NADU,TAMIL NADU,2002,63379006.9,74.183,9.68459479
TAMIL NADU,TAMIL NADU,2003,64352334.8,74.866,9.118550272
TAMIL NADU,TAMIL NADU,2004,65325662.7,75.549,9.05310372
TAMIL NADU,TAMIL NADU,2005,66298990.6,76.232,8.518983395
TAMIL NADU,TAMIL NADU,2006,67272318.5,76.915,6.898825704
TAMIL NADU,TAMIL NADU,2007,68245646.4,77.598,9.1126692
TAMIL NADU,TAMIL NADU,2008,69218974.3,78.281,9.053875853
TAMIL NADU,TAMIL NADU,2009,70192302.2,78.964,7.302795092
TAMIL NADU,TAMIL NADU,2020,71165630.1,79.647,8.329863716
TAMIL NADU,TAMIL NADU,2021,72138958,80.33,8.753938475
TAMIL NADU,TAMIL NADU,2023,73112285.9,81.013,8.727671309
TAMIL NADU,TAMIL NADU,2023,74085613.8,81.696,8.924809637
TAMIL NADU,TAMIL NADU,2024,75058941.7,82.379,7.308922662
TAMIL NADU,TAMIL NADU,2025,76032269.6,83.062,6.449892954
PUDUCHERRY,PUDUCHERRY,2001,974345,81.2,8.005377972
PUDUCHERRY,PUDUCHERRY,2002,1001356.9,81.735,11.08495882
PUDUCHERRY,PUDUCHERRY,2003,1028368.8,82.27,10.01586202
PUDUCHERRY,PUDUCHERRY,2004,1055380.7,82.805,9.475253811
PUDUCHERRY,PUDUCHERRY,2005,1082392.6,83.34,9.700731509
PUDUCHERRY,PUDUCHERRY,2006,1109404.5,83.875,12.52924429
PUDUCHERRY,PUDUCHERRY,2007,1136416.4,84.41,14.34333401
PUDUCHERRY,PUDUCHERRY,2008,1163428.3,84.945,10.05648565
PUDUCHERRY,PUDUCHERRY,2009,1190440.2,85.48,7.81223618
PUDUCHERRY,PUDUCHERRY,2020,1217452.1,86.015,7.638904233
PUDUCHERRY,PUDUCHERRY,2021,1244464,86.55,6.26775865
PUDUCHERRY,PUDUCHERRY,2023,1271475.9,87.085,3.617842855
PUDUCHERRY,PUDUCHERRY,2023,1298487.8,87.62,5.46789889
PUDUCHERRY,PUDUCHERRY,2024,1325499.7,88.155,4.677481255
PUDUCHERRY,PUDUCHERRY,2025,1352511.6,88.69,4.805873754
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2001,356152,81.3,9.54648577
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2002,358531.2,81.797,7.53072536
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2003,360910.4,82.294,6.095695774
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2004,363289.6,82.791,7.432087238
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2005,365668.8,83.288,6.016373286
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2006,368048,83.785,9.78133287
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2007,370427.2,84.282,14.57776319
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2008,372806.4,84.779,21.45885908
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2009,375185.6,85.276,24.25466223
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2020,377564.8,85.773,21.71812627
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2021,379944,86.27,12.63344072
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2023,382323.2,86.767,12.29326392
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2023,384702.4,87.264,12.21723597
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2024,387081.6,87.761,12.14214264
ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,2025,389460.8,88.258,34.14977836
